hub,plant,dist_h_p ,cost_per_unit_h_p ,train_cost_h_p ,train_cap_h_p
17822,9046,386.9695947,8.519335633,60000,20000
17822,9047,345.1383075,7.848821931,60000,20000
17822,9048,566.8356799,11.40240911,60000,20000
17822,9049,547.2807445,11.08896305,60000,20000
17822,9050,533.7219957,10.87162987,60000,20000
17822,9051,569.4264732,11.44393694,60000,20000
17822,9053,693.5951159,13.43423611,60000,20000
17822,9054,698.5905788,13.51430839,60000,20000
17822,9055,710.9489453,13.71240064,60000,20000
17822,9056,691.2323805,13.39636383,60000,20000
17822,9057,711.5704071,13.72236206,60000,20000
17822,9059,699.0615684,13.52185788,60000,20000
17822,9060,176.7887435,5.15034677,60000,20000
17822,9061,512.880014,10.53755374,60000,20000
17822,9062,516.4005307,10.59398411,60000,20000
17822,9063,249.5157854,6.316088524,60000,20000
17822,9064,412.0011484,8.920566408,60000,20000
17822,9065,426.0088098,9.145095212,60000,20000
17822,9066,412.0011484,8.920566408,60000,20000
17822,9067,512.880014,10.53755374,60000,20000
17822,9069,412.0033381,8.920601507,60000,20000
17822,9070,363.6185993,8.145042528,60000,20000
17822,9071,396.7619725,8.676297658,60000,20000
17822,9072,395.0736371,8.649235329,60000,20000
17822,9074,416.6729491,8.995450701,60000,20000
17822,9075,422.2993946,9.085636996,60000,20000
17822,9076,396.7619725,8.676297658,60000,20000
17822,9077,417.1587253,9.003237207,60000,20000
17822,9078,422.2993946,9.085636996,60000,20000
17822,9079,421.3421346,9.070293076,60000,20000
17822,9080,395.0736371,8.649235329,60000,20000
17822,9081,524.2562038,10.71990269,60000,20000
17822,9083,516.4027826,10.5940202,60000,20000
17822,9084,439.7830139,9.36588193,60000,20000
17822,9085,642.7747793,12.61963694,60000,20000
17822,9086,557.6514499,11.25519509,60000,20000
17822,9087,651.3975756,12.75785174,60000,20000
17822,9088,511.2868695,10.51201723,60000,20000
17822,9089,409.0282497,8.872913815,60000,20000
17822,9090,365.6021769,8.176837294,60000,20000
17822,9091,396.3008336,8.668906061,60000,20000
17822,9092,365.6021769,8.176837294,60000,20000
17822,9093,620.8769981,12.2686374,60000,20000
17822,9094,633.9337165,12.47792354,60000,20000
17822,9095,622.6584315,12.297192,60000,20000
17822,9096,628.7601474,12.3949964,60000,20000
17822,9097,481.7054285,10.03785631,60000,20000
17822,9098,517.9809336,10.61931638,60000,20000
17822,9099,444.9423493,9.448580917,60000,20000
17822,9100,501.5838877,10.35648814,60000,20000
17822,9101,444.2557612,9.437575596,60000,20000
17822,9102,419.5756051,9.041977374,60000,20000
17822,9103,395.0736371,8.649235329,60000,20000
17822,9104,381.4987327,8.431643186,60000,20000
17822,9105,547.17486,11.08726583,60000,20000
17822,9106,362.0208867,8.119432792,60000,20000
17822,9107,201.8262814,5.551673464,60000,20000
17822,9108,455.1100532,9.611559042,60000,20000
17822,9109,489.6132075,10.1646101,60000,20000
17822,9110,492.5339568,10.21142679,60000,20000
17822,9111,495.0957912,10.25249044,60000,20000
17822,9113,481.9411426,10.04163458,60000,20000
17822,9114,489.1321534,10.15689929,60000,20000
17822,9115,507.0003965,10.44330936,60000,20000
17822,9116,496.9776531,10.2826548,60000,20000
17822,9117,483.0695488,10.0597218,60000,20000
17822,9118,492.5339568,10.21142679,60000,20000
17822,9119,507.0003965,10.44330936,60000,20000
17822,9120,553.9056204,11.19515319,60000,20000
17822,9121,455.1100532,9.611559042,60000,20000
17822,9122,476.5565153,9.955324384,60000,20000
17822,9123,483.1363194,10.06079206,60000,20000
17822,9124,483.9451587,10.07375695,60000,20000
17822,9125,481.9411426,10.04163458,60000,20000
17822,9126,495.0957912,10.25249044,60000,20000
17822,9127,498.0341373,10.29958919,60000,20000
17822,9128,501.6065548,10.35685147,60000,20000
17822,9129,386.9695947,8.519335633,60000,20000
17822,9130,409.5767278,8.881705369,60000,20000
17822,9131,490.4265388,10.17764699,60000,20000
17822,9132,774.0974638,14.72460825,60000,20000
17822,9133,764.4418727,14.56983878,60000,20000
17822,9134,524.2562038,10.71990269,60000,20000
17822,9135,532.9128695,10.85866038,60000,20000
17822,9136,516.4027826,10.5940202,60000,20000
17822,9137,524.2562038,10.71990269,60000,20000
17822,9140,546.9434816,11.08355707,60000,20000
17822,9141,448.2448092,9.501516047,60000,20000
17822,9142,796.7841688,15.08825344,60000,20000
17822,9143,639.8716666,12.57310294,60000,20000
17822,9144,625.1566884,12.33723656,60000,20000
17822,9145,633.8136922,12.47599967,60000,20000
17822,9146,343.8699639,7.828491651,60000,20000
17822,9147,690.8749492,13.39063456,60000,20000
17822,9148,504.5904363,10.4046801,60000,20000
17822,9149,316.5269429,7.390210368,60000,20000
17822,9150,315.7018034,7.376984207,60000,20000
17822,9151,732.6951546,14.06097063,60000,20000
17822,9152,722.0015206,13.88956237,60000,20000
17822,9153,295.0116455,7.045341665,60000,20000
17822,9154,714.0544884,13.76217939,60000,20000
17822,9155,593.5357254,11.83038414,60000,20000
17822,9156,734.4325639,14.08881957,60000,20000
17822,9158,722.3275961,13.89478904,60000,20000
17822,9159,504.0141034,10.39544206,60000,20000
17822,9160,547.3644239,11.09030435,60000,20000
17822,9161,540.8485626,10.98586161,60000,20000
17822,9162,547.3644239,11.09030435,60000,20000
17822,9163,511.7995266,10.52023461,60000,20000
17822,9164,540.8485626,10.98586161,60000,20000
17822,9165,513.3566113,10.54519312,60000,20000
17822,9166,547.3644239,11.09030435,60000,20000
17822,9167,505.5064334,10.41936262,60000,20000
17822,9168,536.619315,10.918071,60000,20000
17822,9169,733.5012462,14.07389148,60000,20000
17822,9171,732.2252499,14.05343853,60000,20000
17822,9172,734.0069628,14.08199761,60000,20000
17822,9173,733.5012462,14.07389148,60000,20000
17822,9174,710.9489453,13.71240064,60000,20000
17822,9175,733.5012462,14.07389148,60000,20000
17822,9176,723.5107156,13.91375326,60000,20000
17822,9177,723.7389323,13.91741135,60000,20000
17822,9178,418.3263174,9.021952542,60000,20000
17822,9180,458.9349995,9.672869106,60000,20000
17822,9182,548.5607662,11.10948052,60000,20000
17822,9183,564.9170855,11.37165596,60000,20000
17822,9184,220.6088466,5.852739202,60000,20000
17822,9185,863.149762,16.15202754,60000,20000
17822,9186,862.2203711,16.13713033,60000,20000
17822,9187,897.3254978,16.6998304,60000,20000
17822,9188,859.0388903,16.08613437,60000,20000
17822,9189,578.2603993,11.58553594,60000,20000
17822,9190,579.8231632,11.61058548,60000,20000
17822,9192,579.5810302,11.60670433,60000,20000
17822,9193,586.8840987,11.72376522,60000,20000
17822,9194,589.2501469,11.7616906,60000,20000
17822,9195,578.2603993,11.58553594,60000,20000
17822,9197,589.2501469,11.7616906,60000,20000
17822,9198,578.2603993,11.58553594,60000,20000
17822,9199,587.2961264,11.73036961,60000,20000
17822,9200,609.9914227,12.09415252,60000,20000
17822,9202,611.9084029,12.12487979,60000,20000
17822,9203,426.002986,9.145001863,60000,20000
17822,9204,691.7529389,13.40470786,60000,20000
17822,10066,574.183053,11.52018016,60000,20000
17822,10059,1393.685361,24.65598265,60000,20000
17822,10056,1299.635087,23.14845081,60000,20000
17822,10057,1315.502604,23.40279124,60000,20000
17822,10058,1253.196198,22.40408186,60000,20000
17822,10060,1382.170217,24.4714064,60000,20000
17822,10061,1211.039775,21.72835656,60000,20000
17822,10062,1391.982846,24.62869303,60000,20000
17822,10063,1284.316209,22.90290451,60000,20000
17822,10065,1778.764252,30.8284122,60000,20000
17822,10067,1412.747266,24.96152593,60000,20000
17829,541,463.840959,9.751506731,60000,20000
17829,542,534.5861753,10.8854818,60000,20000
17829,543,906.1393747,16.84110804,60000,20000
17829,544,483.0766483,10.0598356,60000,20000
17829,545,534.5861753,10.8854818,60000,20000
17829,546,377.6589777,8.370095754,60000,20000
17829,9039,154.2545138,4.789145602,60000,20000
17829,9040,114.1943858,4.14702181,60000,20000
17829,9041,146.1733325,4.659612346,60000,20000
17829,9043,108.9901221,4.063602667,60000,20000
17829,9044,190.0635001,5.363127843,60000,20000
17829,9045,55.63823582,3.208425282,60000,20000
17829,9046,753.4158685,14.39310296,60000,20000
17829,9047,646.4527537,12.67859119,60000,20000
17829,9048,173.4782317,5.097282577,60000,20000
17829,9049,153.9232964,4.783836518,60000,20000
17829,9050,133.8911136,4.46274066,60000,20000
17829,9051,176.0690251,5.138810403,60000,20000
17829,9053,323.2892886,7.498604008,60000,20000
17829,9054,324.4018482,7.516437225,60000,20000
17829,9055,340.6431181,7.776768539,60000,20000
17829,9056,320.9265533,7.460731723,60000,20000
17829,9057,335.2484898,7.690298044,60000,20000
17829,9059,328.7557412,7.586225776,60000,20000
17829,9060,250.8946126,6.338189746,60000,20000
17829,9061,132.8032422,4.445303169,60000,20000
17829,9062,123.0430825,4.28885757,60000,20000
17829,9063,315.9310904,7.380659448,60000,20000
17829,9064,197.7752801,5.486739965,60000,20000
17829,9065,210.8133705,5.695727516,60000,20000
17829,9066,197.7752801,5.486739965,60000,20000
17829,9067,132.8032422,4.445303169,60000,20000
17829,9069,704.0640837,13.6020432,60000,20000
17829,9070,721.7382057,13.8853417,60000,20000
17829,9071,688.8227181,13.35773935,60000,20000
17829,9072,736.5762,14.12317991,60000,20000
17829,9074,708.7336946,13.67689239,60000,20000
17829,9075,714.3601401,13.76707869,60000,20000
17829,9076,688.8227181,13.35773935,60000,20000
17829,9077,714.4911118,13.76917803,60000,20000
17829,9078,714.3601401,13.76707869,60000,20000
17829,9079,713.4028802,13.75173477,60000,20000
17829,9080,736.5762,14.12317991,60000,20000
17829,9081,124.4253217,4.311013482,60000,20000
17829,9083,121.4261542,4.262939825,60000,20000
17829,9084,808.989003,15.28388473,60000,20000
17829,9085,382.2336853,8.443423741,60000,20000
17829,9086,154.2545138,4.789145602,60000,20000
17829,9087,383.3609751,8.461493069,60000,20000
17829,9088,803.347615,15.19345892,60000,20000
17829,9089,659.990424,12.89558651,60000,20000
17829,9090,738.8745844,14.16002071,60000,20000
17829,9091,769.5732411,14.65208948,60000,20000
17829,9092,738.8745844,14.16002071,60000,20000
17829,9093,194.8098055,5.439206372,60000,20000
17829,9094,207.8665239,5.648492511,60000,20000
17829,9095,196.5912388,5.467760967,60000,20000
17829,9096,202.6929548,5.565565373,60000,20000
17829,9097,55.63823582,3.208425282,60000,20000
17829,9098,114.5839975,4.153266896,60000,20000
17829,9099,759.913575,14.49725469,60000,20000
17829,9100,106.6072592,4.025407758,60000,20000
17829,9101,736.3165067,14.11901729,60000,20000
17829,9102,812.4299854,15.33904024,60000,20000
17829,9103,736.5762,14.12317991,60000,20000
17829,9104,750.1511044,14.34077205,60000,20000
17829,9105,839.2356055,15.76870752,60000,20000
17829,9106,735.2932942,14.10261621,60000,20000
17829,9107,575.0986889,11.53485688,60000,20000
17829,9108,27.42669701,2.756222526,60000,20000
17829,9109,65.06456769,3.359519955,60000,20000
17829,9110,112.4571849,4.119176217,60000,20000
17829,9111,70.54715134,3.447400289,60000,20000
17829,9113,93.95505766,3.822605619,60000,20000
17829,9114,95.12377412,3.841338975,60000,20000
17829,9115,113.6429483,4.138182819,60000,20000
17829,9116,98.76268606,3.899667095,60000,20000
17829,9117,95.73652454,3.851160752,60000,20000
17829,9118,112.4571849,4.119176217,60000,20000
17829,9119,113.6429483,4.138182819,60000,20000
17829,9120,154.0747383,4.78626398,60000,20000
17829,9121,27.42669701,2.756222526,60000,20000
17829,9122,98.72834566,3.899116653,60000,20000
17829,9123,104.0316523,3.984123355,60000,20000
17829,9124,112.9401217,4.12691721,60000,20000
17829,9125,93.95505766,3.822605619,60000,20000
17829,9126,70.54715134,3.447400289,60000,20000
17829,9127,128.9520923,4.383573087,60000,20000
17829,9128,287.3806865,6.923025024,60000,20000
17829,9129,753.4158685,14.39310296,60000,20000
17829,9130,730.8087354,14.03073322,60000,20000
17829,9131,556.870342,11.24267471,60000,20000
17829,9132,506.0608632,10.42824958,60000,20000
17829,9133,830.885676,15.6348665,60000,20000
17829,9134,124.4253217,4.311013482,60000,20000
17829,9135,133.0819874,4.449771176,60000,20000
17829,9136,121.4261542,4.262939825,60000,20000
17829,9137,124.4253217,4.311013482,60000,20000
17829,9140,286.4023876,6.907343871,60000,20000
17829,9141,767.3254931,14.61606033,60000,20000
17829,9142,863.2279721,16.15328116,60000,20000
17829,9143,687.0633449,13.32953836,60000,20000
17829,9144,691.6004916,13.40226428,60000,20000
17829,9145,700.2574954,13.54102739,60000,20000
17829,9146,705.1676806,13.61973275,60000,20000
17829,9147,757.3187525,14.45566228,60000,20000
17829,9148,796.6511818,15.08612179,60000,20000
17829,9149,676.71423,13.16365239,60000,20000
17829,9150,675.8892578,13.15042891,60000,20000
17829,9151,472.1540606,9.884757437,60000,20000
17829,9152,461.4604266,9.713349178,60000,20000
17829,9153,255.3757037,6.410017154,60000,20000
17829,9154,343.7486612,7.82654729,60000,20000
17829,9155,187.3556116,5.319723099,60000,20000
17829,9156,378.9978613,8.391556718,60000,20000
17829,9158,353.6442024,7.985162921,60000,20000
17829,9159,104.1832213,3.986552854,60000,20000
17829,9160,147.5335418,4.681415141,60000,20000
17829,9161,141.0176804,4.5769724,60000,20000
17829,9162,147.5335418,4.681415141,60000,20000
17829,9163,111.9686445,4.111345403,60000,20000
17829,9164,141.0176804,4.5769724,60000,20000
17829,9165,113.5257292,4.136303913,60000,20000
17829,9166,147.5335418,4.681415141,60000,20000
17829,9167,110.529805,4.088282244,60000,20000
17829,9168,110.5521223,4.088639969,60000,20000
17829,9169,359.314064,8.076045131,60000,20000
17829,9171,361.9194227,8.117806426,60000,20000
17829,9172,363.7011356,8.146365502,60000,20000
17829,9173,359.314064,8.076045131,60000,20000
17829,9174,340.6431181,7.776768539,60000,20000
17829,9175,359.314064,8.076045131,60000,20000
17829,9176,353.2048884,7.978121156,60000,20000
17829,9177,353.4331051,7.981779242,60000,20000
17829,9178,10.97370713,2.492497552,60000,20000
17829,9180,750.995745,14.3543108,60000,20000
17829,9182,148.7298841,4.700591312,60000,20000
17829,9183,872.0353264,16.29445425,60000,20000
17829,9184,207.0747174,5.635800645,60000,20000
17829,9185,929.5935652,17.21705526,60000,20000
17829,9186,951.8417402,17.57367125,60000,20000
17829,9187,986.9468669,18.13637133,60000,20000
17829,9188,925.4826935,17.15116209,60000,20000
17829,9189,152.1932067,4.75610491,60000,20000
17829,9190,153.7559706,4.781154453,60000,20000
17829,9192,165.2523239,4.965429499,60000,20000
17829,9193,160.816906,4.894334187,60000,20000
17829,9194,163.1829542,4.932259573,60000,20000
17829,9195,152.1932067,4.75610491,60000,20000
17829,9197,163.1829542,4.932259573,60000,20000
17829,9198,152.1932067,4.75610491,60000,20000
17829,9199,653.7399296,12.79539733,60000,20000
17829,9200,676.435226,13.15918024,60000,20000
17829,9202,678.3522061,13.18990751,60000,20000
17829,9203,799.2753936,15.12818528,60000,20000
17829,9204,840.3374578,15.78636911,60000,20000
17829,10066,322.9363509,7.492946769,60000,20000
17829,10059,1766.957768,30.63916607,60000,20000
17829,10056,1673.587025,29.14252642,60000,20000
17829,10057,1689.454542,29.39686685,60000,20000
17829,10058,1626.468605,28.38726528,60000,20000
17829,10060,1755.442624,30.45458982,60000,20000
17829,10061,1638.722489,28.58368277,60000,20000
17829,10062,1765.255253,30.61187645,60000,20000
17829,10063,1657.588616,28.88608793,60000,20000
17829,10065,2152.03666,36.81159562,60000,20000
17829,10067,1786.019674,30.94470935,60000,20000
17896,541,386.7294233,8.515485926,60000,20000
17896,542,625.5491397,12.34352716,60000,20000
17896,543,404.9903031,8.808189568,60000,20000
17896,544,539.405245,10.96272667,60000,20000
17896,545,625.5491397,12.34352716,60000,20000
17896,546,644.8229156,12.65246651,60000,20000
17896,9039,729.3416894,14.00721794,60000,20000
17896,9040,645.1588602,12.65785137,60000,20000
17896,9041,743.9307646,14.24106623,60000,20000
17896,9043,706.7475542,13.64505655,60000,20000
17896,9044,787.8209322,14.94458172,60000,20000
17896,9045,653.395668,12.78987916,60000,20000
17896,9046,193.0831177,5.411529294,60000,20000
17896,9047,176.6421175,5.147996501,60000,20000
17896,9048,738.5259194,14.15443196,60000,20000
17896,9049,718.970984,13.8409859,60000,20000
17896,9050,705.4122352,13.62365272,60000,20000
17896,9051,741.1167127,14.19595979,60000,20000
17896,9053,865.2853553,16.18625896,60000,20000
17896,9054,870.2808183,16.26633124,60000,20000
17896,9055,882.6391848,16.46442349,60000,20000
17896,9056,862.92262,16.14838668,60000,20000
17896,9057,883.2606466,16.4743849,60000,20000
17896,9059,870.7518079,16.27388073,60000,20000
17896,9060,348.478983,7.902369618,60000,20000
17896,9061,684.5702535,13.28957659,60000,20000
17896,9062,688.0907702,13.34600696,60000,20000
17896,9063,421.2060249,9.068111373,60000,20000
17896,9064,583.6913879,11.67258926,60000,20000
17896,9065,597.6990493,11.89711806,60000,20000
17896,9066,583.6913879,11.67258926,60000,20000
17896,9067,684.5702535,13.28957659,60000,20000
17896,9069,234.6533523,6.077858583,60000,20000
17896,9070,195.1224093,5.444217099,60000,20000
17896,9071,228.2657825,5.975472228,60000,20000
17896,9072,201.1865031,5.541418458,60000,20000
17896,9074,231.6376118,6.02951928,60000,20000
17896,9075,253.8032046,6.384811566,60000,20000
17896,9076,228.2657825,5.975472228,60000,20000
17896,9077,223.2715913,5.895420336,60000,20000
17896,9078,253.8032046,6.384811566,60000,20000
17896,9079,233.0961061,6.052897484,60000,20000
17896,9080,201.1865031,5.541418458,60000,20000
17896,9081,695.9464433,13.47192554,60000,20000
17896,9083,688.0930221,13.34604305,60000,20000
17896,9084,245.8958795,6.258065053,60000,20000
17896,9085,814.4650188,15.37165979,60000,20000
17896,9086,729.3416894,14.00721794,60000,20000
17896,9087,823.0878151,15.50987459,60000,20000
17896,9088,340.8745564,7.780478264,60000,20000
17896,9089,240.5320597,6.172088385,60000,20000
17896,9090,169.5027074,5.033558897,60000,20000
17896,9091,201.3088457,5.543379487,60000,20000
17896,9092,169.5027074,5.033558897,60000,20000
17896,9093,792.5672376,15.02066025,60000,20000
17896,9094,805.623956,15.22994639,60000,20000
17896,9095,794.3486709,15.04921485,60000,20000
17896,9096,800.4503869,15.14701925,60000,20000
17896,9097,653.395668,12.78987916,60000,20000
17896,9098,689.6711731,13.37133923,60000,20000
17896,9099,251.0552149,6.340764039,60000,20000
17896,9100,673.2741272,13.10851098,60000,20000
17896,9101,275.7595712,6.736750167,60000,20000
17896,9102,213.0563898,5.731680871,60000,20000
17896,9103,201.1865031,5.541418458,60000,20000
17896,9104,187.6115987,5.323826315,60000,20000
17896,9105,378.67867,8.386440402,60000,20000
17896,9106,168.1337523,5.011615915,60000,20000
17896,9107,179.3778724,5.191847917,60000,20000
17896,9108,626.8002926,12.36358189,60000,20000
17896,9109,661.303447,12.91663295,60000,20000
17896,9110,664.2241963,12.96344964,60000,20000
17896,9111,666.7860307,13.00451329,60000,20000
17896,9113,653.6313821,12.79365742,60000,20000
17896,9114,660.8223929,12.90892214,60000,20000
17896,9115,678.690636,13.1953322,60000,20000
17896,9116,668.6678926,13.03467765,60000,20000
17896,9117,654.7597883,12.81174465,60000,20000
17896,9118,664.2241963,12.96344964,60000,20000
17896,9119,678.690636,13.1953322,60000,20000
17896,9120,725.5958599,13.94717604,60000,20000
17896,9121,626.8002926,12.36358189,60000,20000
17896,9122,648.2467548,12.70734723,60000,20000
17896,9123,654.8265589,12.81281491,60000,20000
17896,9124,655.6353982,12.8257798,60000,20000
17896,9125,653.6313821,12.79365742,60000,20000
17896,9126,666.7860307,13.00451329,60000,20000
17896,9127,669.7243768,13.05161204,60000,20000
17896,9128,673.2967943,13.10887432,60000,20000
17896,9129,193.0831177,5.411529294,60000,20000
17896,9130,215.6902508,5.773899031,60000,20000
17896,9131,552.1656543,11.16726327,60000,20000
17896,9132,912.3392667,16.94048611,60000,20000
17896,9133,704.8359119,13.61441483,60000,20000
17896,9134,695.9464433,13.47192554,60000,20000
17896,9135,704.603109,13.61068323,60000,20000
17896,9136,688.0930221,13.34604305,60000,20000
17896,9137,695.9464433,13.47192554,60000,20000
17896,9140,718.6337211,13.83557992,60000,20000
17896,9141,254.3576748,6.39369917,60000,20000
17896,9142,643.7346623,12.6350229,60000,20000
17896,9143,580.2657057,11.617679,60000,20000
17896,9144,567.2016758,11.40827566,60000,20000
17896,9145,556.476715,11.23636526,60000,20000
17896,9146,175.3737739,5.127666222,60000,20000
17896,9147,631.2689884,12.43521061,60000,20000
17896,9148,310.6633433,7.296222729,60000,20000
17896,9149,148.0307529,4.689384939,60000,20000
17896,9150,147.2056134,4.676158778,60000,20000
17896,9151,795.1749901,15.06245992,60000,20000
17896,9152,805.8686241,15.23386817,60000,20000
17896,9153,466.701885,9.797364514,60000,20000
17896,9154,885.7447279,16.51420224,60000,20000
17896,9155,765.2259649,14.58240699,60000,20000
17896,9156,906.1228034,16.84084242,60000,20000
17896,9158,894.0178356,16.64681189,60000,20000
17896,9159,675.7043429,13.14746491,60000,20000
17896,9160,719.0546634,13.8423272,60000,20000
17896,9161,712.538802,13.73788446,60000,20000
17896,9162,719.0546634,13.8423272,60000,20000
17896,9163,683.4897661,13.27225746,60000,20000
17896,9164,712.538802,13.73788446,60000,20000
17896,9165,685.0468508,13.29721597,60000,20000
17896,9166,719.0546634,13.8423272,60000,20000
17896,9167,677.1966729,13.17138547,60000,20000
17896,9168,708.3095545,13.67009385,60000,20000
17896,9169,905.1914857,16.82591432,60000,20000
17896,9171,903.9154894,16.80546138,60000,20000
17896,9172,905.6972023,16.83402046,60000,20000
17896,9173,905.1914857,16.82591432,60000,20000
17896,9174,882.6391848,16.46442349,60000,20000
17896,9175,905.1914857,16.82591432,60000,20000
17896,9176,895.2009551,16.66577611,60000,20000
17896,9177,895.4291718,16.6694342,60000,20000
17896,9178,590.0165569,11.77397539,60000,20000
17896,9180,290.4388095,6.972043677,60000,20000
17896,9182,720.2510057,13.86150337,60000,20000
17896,9183,371.0299511,8.263839087,60000,20000
17896,9184,392.2990861,8.60476205,60000,20000
17896,9185,726.3281728,13.95891428,60000,20000
17896,9186,693.7241811,13.4363049,60000,20000
17896,9187,728.8293078,13.99900497,60000,20000
17896,9188,727.4451817,13.97681882,60000,20000
17896,9189,749.9506388,14.33755879,60000,20000
17896,9190,751.5134027,14.36260833,60000,20000
17896,9192,751.2712697,14.35872718,60000,20000
17896,9193,758.5743382,14.47578807,60000,20000
17896,9194,760.9403863,14.51371345,60000,20000
17896,9195,749.9506388,14.33755879,60000,20000
17896,9197,760.9403863,14.51371345,60000,20000
17896,9198,749.9506388,14.33755879,60000,20000
17896,9199,463.5390464,9.746667375,60000,20000
17896,9200,485.2762271,10.09509264,60000,20000
17896,9202,485.1214972,10.09261248,60000,20000
17896,9203,229.9035165,6.001723466,60000,20000
17896,9204,523.2567489,10.70388243,60000,20000
17896,10066,759.9886111,14.49845745,60000,20000
17896,10059,1198.693373,21.53045608,60000,20000
17896,10056,1105.322629,20.03381642,60000,20000
17896,10057,1121.190146,20.28815685,60000,20000
17896,10058,1058.20421,19.27855528,60000,20000
17896,10060,1187.178229,21.34587983,60000,20000
17896,10061,1112.345636,20.1463882,60000,20000
17896,10062,1196.990858,21.50316646,60000,20000
17896,10063,1089.324221,19.77737793,60000,20000
17896,10065,1583.772264,27.70288562,60000,20000
17896,10067,1217.755278,21.83599936,60000,20000
17931,541,696.5563032,13.48170098,60000,20000
17931,542,935.3760197,17.30974222,60000,20000
17931,543,253.9536131,6.387222465,60000,20000
17931,544,849.232125,15.92894173,60000,20000
17931,545,935.3760197,17.30974222,60000,20000
17931,546,954.6497955,17.61868157,60000,20000
17931,9039,899.1946239,16.72979063,60000,20000
17931,9040,954.9857402,17.62406643,60000,20000
17931,9041,936.8915241,17.33403424,60000,20000
17931,9043,899.7083137,16.73802456,60000,20000
17931,9044,980.7816917,18.03754974,60000,20000
17931,9045,865.3220028,16.18684638,60000,20000
17931,9046,193.7166119,5.421683572,60000,20000
17931,9047,264.6128695,6.558079686,60000,20000
17931,9048,908.378854,16.87700465,60000,20000
17931,9049,888.8239186,16.56355859,60000,20000
17931,9050,875.2651697,16.34622541,60000,20000
17931,9051,910.9696473,16.91853248,60000,20000
17931,9053,1020.908444,18.68074145,60000,20000
17931,9054,1025.903907,18.76081372,60000,20000
17931,9055,1038.262273,18.95890598,60000,20000
17931,9056,1018.545709,18.64286916,60000,20000
17931,9057,1038.883735,18.96886739,60000,20000
17931,9059,1026.374896,18.76836322,60000,20000
17931,9060,646.0390935,12.67196063,60000,20000
17931,9061,854.423188,16.01214928,60000,20000
17931,9062,857.9437047,16.06857964,60000,20000
17931,9063,641.0205817,12.5915189,60000,20000
17931,9064,739.3144764,14.16707174,60000,20000
17931,9065,753.3221378,14.39160055,60000,20000
17931,9066,739.3144764,14.16707174,60000,20000
17931,9067,854.423188,16.01214928,60000,20000
17931,9069,186.897453,5.312379274,60000,20000
17931,9070,292.8183553,7.010185417,60000,20000
17931,9071,202.1388186,5.556683124,60000,20000
17931,9072,207.4533717,5.641870095,60000,20000
17931,9074,182.2278421,5.23753008,60000,20000
17931,9075,209.5497218,5.675472491,60000,20000
17931,9076,202.1388186,5.556683124,60000,20000
17931,9077,188.5340574,5.338612406,60000,20000
17931,9078,209.5497218,5.675472491,60000,20000
17931,9079,177.5586565,5.162687705,60000,20000
17931,9080,207.4533717,5.641870095,60000,20000
17931,9081,865.7993779,16.19449823,60000,20000
17931,9083,857.9459567,16.06861574,60000,20000
17931,9084,94.85918961,3.83709795,60000,20000
17931,9085,840.841714,15.79445183,60000,20000
17931,9086,899.1946239,16.72979063,60000,20000
17931,9087,978.7109036,18.00435707,60000,20000
17931,9088,241.7747851,6.19200803,60000,20000
17931,9089,230.9711127,6.018835965,60000,20000
17931,9090,195.554732,5.451146799,60000,20000
17931,9091,172.4807978,5.081294708,60000,20000
17931,9092,195.554732,5.451146799,60000,20000
17931,9093,985.5279972,18.11362827,60000,20000
17931,9094,998.5847155,18.32291441,60000,20000
17931,9095,987.3094305,18.14218286,60000,20000
17931,9096,993.4111465,18.23998727,60000,20000
17931,9097,865.3220028,16.18684638,60000,20000
17931,9098,859.5241076,16.09391192,60000,20000
17931,9099,144.833071,4.638129295,60000,20000
17931,9100,843.1270617,15.83108367,60000,20000
17931,9101,196.3534725,5.46394981,60000,20000
17931,9102,321.5034568,7.469978909,60000,20000
17931,9103,207.4533717,5.641870095,60000,20000
17931,9104,203.8845188,5.584664951,60000,20000
17931,9105,282.347981,6.842355787,60000,20000
17931,9106,159.7351,4.876993918,60000,20000
17931,9107,316.6249185,7.391780819,60000,20000
17931,9108,863.5348397,16.15819995,60000,20000
17931,9109,831.1563816,15.63920564,60000,20000
17931,9110,834.0771308,15.68602233,60000,20000
17931,9111,836.6389652,15.72708597,60000,20000
17931,9113,823.4843167,15.51623011,60000,20000
17931,9114,830.6753275,15.63149482,60000,20000
17931,9115,848.5435705,15.91790489,60000,20000
17931,9116,838.5208271,15.75725034,60000,20000
17931,9117,824.6127229,15.53431734,60000,20000
17931,9118,834.0771308,15.68602233,60000,20000
17931,9119,848.5435705,15.91790489,60000,20000
17931,9120,895.4487944,16.66974873,60000,20000
17931,9121,863.5348397,16.15819995,60000,20000
17931,9122,818.0996894,15.42991992,60000,20000
17931,9123,824.6794934,15.5353876,60000,20000
17931,9124,825.4883328,15.54835249,60000,20000
17931,9125,823.4843167,15.51623011,60000,20000
17931,9126,836.6389652,15.72708597,60000,20000
17931,9127,839.5773113,15.77418472,60000,20000
17931,9128,828.9198828,15.6033568,60000,20000
17931,9129,193.7166119,5.421683572,60000,20000
17931,9130,173.0205553,5.08994648,60000,20000
17931,9131,603.5826824,11.99142682,60000,20000
17931,9132,868.0856153,16.23114433,60000,20000
17931,9133,636.3165206,12.51611751,60000,20000
17931,9134,865.7993779,16.19449823,60000,20000
