supplier,plant,dist_s_p,cost_per_unit_s_p,truck_cost_s_p,truck_cap_s_p
48247,9055,806.8343181,79.24478016,10000,500
48247,9056,787.1177533,79.24478016,10000,500
48247,9057,801.4396898,79.24478016,10000,500
48247,9059,794.9469412,79.24478016,10000,500
48247,9060,612.5265019,70.07989856,10000,500
48247,9061,598.9944422,79.24478016,10000,500
48247,9062,589.2342825,79.24478016,10000,500
48247,9063,712.4403399,70.07989856,10000,500
48247,9064,663.9664801,79.24478016,10000,500
48247,9065,677.0045705,79.24478016,10000,500
48247,9066,663.9664801,79.24478016,10000,500
48247,9067,598.9944422,79.24478016,10000,500
48247,9069,848.8881245,117.0472218,10000,500
48247,9070,866.5622464999999,117.0472218,10000,500
48247,9071,833.6467589,117.0472218,10000,500
48247,9072,875.0434031,111.8067619,10000,500
48247,9074,853.5577355,117.0472218,10000,500
48247,9075,859.1841809,117.0472218,10000,500
48247,9076,833.6467589,117.0472218,10000,500
48247,9077,859.3151525999999,117.0472218,10000,500
48247,9078,859.1841809,117.0472218,10000,500
48247,9079,858.226921,117.0472218,10000,500
48247,9080,875.0434031,111.8067619,10000,500
48247,9081,590.6165217,79.24478016,10000,500
48247,9083,587.6173542,79.24478016,10000,500
48247,9084,919.7527795,111.8067619,10000,500
48247,9085,848.4248852999999,79.24478016,10000,500
48247,9086,620.101302,84.43912512,10000,500
48247,9087,849.5521751,79.24478016,10000,500
48247,9088,948.1716557999999,117.0472218,10000,500
48247,9089,804.81446484,117.0472218,10000,500
48247,9090,843.3596074,111.8067619,10000,500
48247,9091,875.1657457,111.8067619,10000,500
48247,9092,843.3596074,111.8067619,10000,500
48247,9093,530.77937482,84.43912512,10000,500
48247,9094,543.83609319,84.43912512,10000,500
48247,9095,532.56080814,84.43912512,10000,500
48247,9096,538.66252413,84.43912512,10000,500
48247,9097,521.82943582,79.24478016,10000,500
48247,9098,580.7751975,79.24478016,10000,500
48247,9099,904.7376158,117.0472218,10000,500
48247,9100,572.7984592,79.24478016,10000,500
48247,9101,881.1405474999999,117.0472218,10000,500
48247,9102,886.9132898,111.8067619,10000,500
48247,9103,875.0434031,111.8067619,10000,500
48247,9104,861.4684987,111.8067619,10000,500
48247,9105,984.0596464,117.0472218,10000,500
48247,9106,841.9906523,111.8067619,10000,500
48247,9107,714.17227467,103.1100851,10000,500
48247,9108,493.61789701,79.24478016,10000,500
48247,9109,531.25576769,79.24478016,10000,500
48247,9110,578.6483849,79.24478016,10000,500
48247,9111,536.73835134,79.24478016,10000,500
48247,9113,560.14625766,79.24478016,10000,500
48247,9114,561.31497412,79.24478016,10000,500
48247,9115,579.8341482999999,79.24478016,10000,500
48247,9116,564.95388606,79.24478016,10000,500
48247,9117,561.92772454,79.24478016,10000,500
48247,9118,578.6483849,79.24478016,10000,500
48247,9119,579.8341482999999,79.24478016,10000,500
48247,9120,620.2659383,79.24478016,10000,500
48247,9121,493.61789701,79.24478016,10000,500
48247,9122,564.91954566,79.24478016,10000,500
48247,9123,570.2228523,79.24478016,10000,500
48247,9124,579.1313217,79.24478016,10000,500
48247,9125,560.14625766,79.24478016,10000,500
48247,9126,536.73835134,79.24478016,10000,500
48247,9127,595.1432923,79.24478016,10000,500
48247,9128,753.5718865,79.24478016,10000,500
48247,9129,866.9400177,111.8067619,10000,500
48247,9130,875.6327762,117.0472218,10000,500
48247,9131,862.0056649999999,116.0702794,10000,500
48247,9132,972.2520632,79.24478016,10000,500
48247,9133,1136.0209989,116.0702794,10000,500
48247,9134,590.6165217,79.24478016,10000,500
48247,9135,599.2731874,79.24478016,10000,500
48247,9136,587.6173542,79.24478016,10000,500
48247,9137,590.6165217,79.24478016,10000,500
48247,9140,752.5935876,79.24478016,10000,500
48247,9141,912.1495338999999,117.0472218,10000,500
48247,9142,1118.7064611,117.0472218,10000,500
48247,9143,1011.4507928,116.0702794,10000,500
48247,9144,996.7358145999999,116.0702794,10000,500
48247,9145,1005.3928183,116.0702794,10000,500
48247,9146,849.2306739,111.8067619,10000,500
48247,9147,1062.4540754,116.0702794,10000,500
48247,9148,941.4752225999999,117.0472218,10000,500
48247,9149,821.5382708,117.0472218,10000,500
48247,9150,820.7132985999999,117.0472218,10000,500
48247,9151,938.3452606,79.24478016,10000,500
48247,9152,927.6516266,79.24478016,10000,500
48247,9153,721.5669037,79.24478016,10000,500
48247,9154,809.9398612,79.24478016,10000,500
48247,9155,507.10103474,72.60414336,10000,500
48247,9156,845.1890613,79.24478016,10000,500
48247,9158,819.8354024,79.24478016,10000,500
48247,9159,570.3744213,79.24478016,10000,500
48247,9160,613.7247418,79.24478016,10000,500
48247,9161,607.2088804,79.24478016,10000,500
48247,9162,613.7247418,79.24478016,10000,500
48247,9163,578.1598445,79.24478016,10000,500
48247,9164,607.2088804,79.24478016,10000,500
48247,9165,579.7169292,79.24478016,10000,500
48247,9166,613.7247418,79.24478016,10000,500
48247,9167,576.721005,79.24478016,10000,500
48247,9168,559.33820545,84.43912512,10000,500
48247,9169,825.5052639999999,79.24478016,10000,500
48247,9171,828.1106227,79.24478016,10000,500
48247,9172,829.8923356,79.24478016,10000,500
48247,9173,825.5052639999999,79.24478016,10000,500
48247,9174,806.8343181,79.24478016,10000,500
48247,9175,825.5052639999999,79.24478016,10000,500
48247,9176,819.3960884,79.24478016,10000,500
48247,9177,819.6243050999999,79.24478016,10000,500
48247,9178,477.16490712999996,79.24478016,10000,500
48247,9180,895.8197858,117.0472218,10000,500
48247,9182,614.9210840999999,79.24478016,10000,500
48247,9183,885.75419927,143.1846842,10000,500
48247,9184,655.378316,70.07989856,10000,500
48247,9185,1234.7288881999998,116.0702794,10000,500
48247,9186,1207.3202293,117.0472218,10000,500
48247,9187,1242.4253558999999,117.0472218,10000,500
48247,9188,1230.6180165,116.0702794,10000,500
48247,9189,599.3649821,84.43912512,10000,500
48247,9190,600.927746,84.43912512,10000,500
48247,9192,612.4240993,84.43912512,10000,500
48247,9193,607.9886814,84.43912512,10000,500
48247,9194,610.3547296,84.43912512,10000,500
48247,9195,599.3649821,84.43912512,10000,500
48247,9197,610.3547296,84.43912512,10000,500
48247,9198,599.3649821,84.43912512,10000,500
48247,9199,910.1765344,117.0472218,10000,500
48247,9200,931.9137149999999,117.0472218,10000,500
48247,9202,931.7589852,117.0472218,10000,500
48247,9203,898.7804817699999,137.6495814,10000,500
48247,9204,1095.8159469,117.0472218,10000,500
48247,10056,1537.5967019999998,166.754672,10000,500
48247,10057,1553.4642190999998,166.754672,10000,500
48247,10058,1490.4782829,166.754672,10000,500
48247,10059,1630.9674458999998,166.754672,10000,500
48247,10060,1619.4523015999998,166.754672,10000,500
48247,10061,1494.714293,113.2554842,10000,500
48247,10062,1629.2649305999998,166.754672,10000,500
48247,10063,1521.5982936,166.754672,10000,500
48247,10065,2016.046337,166.754672,10000,500
48247,10066,363.6955263,44.47475648,10000,500
48247,10067,1650.0293513,166.754672,10000,500
48249,541,474.75695894,67.95638752,10000,500
48249,542,497.2730271,18.83427168,10000,500
48249,543,786.330279,125.7725459,10000,500
48249,544,492.39626749999996,18.83427168,10000,500
48249,545,497.2730271,18.83427168,10000,500
48249,546,466.9672598,51.19034368,10000,500
48249,9039,490.94620199999997,64.18760544,10000,500
48249,9040,402.3415293,51.19034368,10000,500
48249,9041,431.55084093,64.18760544,10000,500
48249,9043,428.6211052,64.18760544,10000,500
48249,9044,396.87796941,64.18760544,10000,500
48249,9045,392.67423582,58.9932448,10000,500
48249,9046,755.8932177,94.39462368,10000,500
48249,9047,680.2314,99.63508352,10000,500
48249,9048,510.5142317,58.9932448,10000,500
48249,9049,490.95929639999997,58.9932448,10000,500
48249,9050,470.9271136,58.9932448,10000,500
48249,9051,513.1050251,58.9932448,10000,500
48249,9053,660.3252886,58.9932448,10000,500
48249,9054,661.4378482,58.9932448,10000,500
48249,9055,677.6791181,58.9932448,10000,500
48249,9056,657.9625533000001,58.9932448,10000,500
48249,9057,672.2844898000001,58.9932448,10000,500
48249,9059,665.7917411999999,58.9932448,10000,500
48249,9060,492.0574019,51.19034368,10000,500
48249,9061,469.8392422,58.9932448,10000,500
48249,9062,460.0790825,58.9932448,10000,500
48249,9063,591.9712399,51.19034368,10000,500
48249,9064,534.8112801,58.9932448,10000,500
48249,9065,547.8493705,58.9932448,10000,500
48249,9066,534.8112801,58.9932448,10000,500
48249,9067,469.8392422,58.9932448,10000,500
48249,9069,737.8413245,99.63508352,10000,500
48249,9070,755.5154465,99.63508352,10000,500
48249,9071,722.5999589,99.63508352,10000,500
48249,9072,763.9966031,94.39462368,10000,500
48249,9074,742.5109355,99.63508352,10000,500
48249,9075,748.1373809,99.63508352,10000,500
48249,9076,722.5999589,99.63508352,10000,500
48249,9077,748.2683526000001,99.63508352,10000,500
48249,9078,748.1373809,99.63508352,10000,500
48249,9079,747.180121,99.63508352,10000,500
48249,9080,763.9966031,94.39462368,10000,500
48249,9081,461.4613217,58.9932448,10000,500
48249,9083,458.4621542,58.9932448,10000,500
48249,9084,808.7059795,94.39462368,10000,500
48249,9085,719.2696853,58.9932448,10000,500
48249,9086,490.94620199999997,64.18760544,10000,500
48249,9087,720.3969751,58.9932448,10000,500
48249,9088,837.1248558,99.63508352,10000,500
48249,9089,693.76766484,99.63508352,10000,500
48249,9090,732.3128074,94.39462368,10000,500
48249,9091,764.1189457,94.39462368,10000,500
48249,9092,732.3128074,94.39462368,10000,500
48249,9093,401.62427482,64.18760544,10000,500
48249,9094,414.68099319,64.18760544,10000,500
48249,9095,403.40570814,64.18760544,10000,500
48249,9096,409.50742413,64.18760544,10000,500
48249,9097,392.67423582,58.9932448,10000,500
48249,9098,451.6199975,58.9932448,10000,500
48249,9099,793.6908158,99.63508352,10000,500
48249,9100,443.6432592,58.9932448,10000,500
48249,9101,770.0937475000001,99.63508352,10000,500
48249,9102,775.8664898000001,94.39462368,10000,500
48249,9103,763.9966031,94.39462368,10000,500
48249,9104,750.4216987,94.39462368,10000,500
48249,9105,873.0128464,99.63508352,10000,500
48249,9106,730.9438523,94.39462368,10000,500
48249,9107,603.12547467,85.69794688,10000,500
48249,9108,364.46269701,58.9932448,10000,500
48249,9109,402.10056769,58.9932448,10000,500
48249,9110,449.4931849,58.9932448,10000,500
48249,9111,407.58315134,58.9932448,10000,500
48249,9113,430.99105766,58.9932448,10000,500
48249,9114,432.15977412,58.9932448,10000,500
48249,9115,450.6789483,58.9932448,10000,500
48249,9116,435.79868606,58.9932448,10000,500
48249,9117,432.77252454,58.9932448,10000,500
48249,9118,449.4931849,58.9932448,10000,500
48249,9119,450.6789483,58.9932448,10000,500
48249,9120,491.1107383,58.9932448,10000,500
48249,9121,364.46269701,58.9932448,10000,500
48249,9122,435.76434566,58.9932448,10000,500
48249,9123,441.0676523,58.9932448,10000,500
48249,9124,449.9761217,58.9932448,10000,500
48249,9125,430.99105766,58.9932448,10000,500
48249,9126,407.58315134,58.9932448,10000,500
48249,9127,465.9880923,58.9932448,10000,500
48249,9128,624.4166865,58.9932448,10000,500
48249,9129,755.8932177,94.39462368,10000,500
48249,9130,764.5859762,99.63508352,10000,500
48249,9131,750.9588650000001,98.65814112,10000,500
48249,9132,843.0968631999999,58.9932448,10000,500
48249,9133,1024.9741989,98.65814112,10000,500
48249,9134,461.4613217,58.9932448,10000,500
48249,9135,470.1179874,58.9932448,10000,500
48249,9136,458.4621542,58.9932448,10000,500
48249,9137,461.4613217,58.9932448,10000,500
48249,9140,623.4383875999999,58.9932448,10000,500
48249,9141,801.1027339,99.63508352,10000,500
48249,9142,1007.6596611,99.63508352,10000,500
48249,9143,900.4039928,98.65814112,10000,500
48249,9144,885.6890146000001,98.65814112,10000,500
48249,9145,894.3460183,98.65814112,10000,500
48249,9146,738.1838739,94.39462368,10000,500
48249,9147,951.4072754,98.65814112,10000,500
48249,9148,830.4284226,99.63508352,10000,500
48249,9149,710.4914708,99.63508352,10000,500
48249,9150,709.6664986000001,99.63508352,10000,500
48249,9151,809.1900605999999,58.9932448,10000,500
48249,9152,798.4964266,58.9932448,10000,500
48249,9153,592.4117037,58.9932448,10000,500
48249,9154,680.7846612000001,58.9932448,10000,500
48249,9155,355.19323474,48.78500032,10000,500
48249,9156,716.0338613,58.9932448,10000,500
48249,9158,690.6802024,58.9932448,10000,500
48249,9159,441.2192213,58.9932448,10000,500
48249,9160,484.5695418,58.9932448,10000,500
48249,9161,478.05368039999996,58.9932448,10000,500
48249,9162,484.5695418,58.9932448,10000,500
48249,9163,449.0046445,58.9932448,10000,500
48249,9164,478.05368039999996,58.9932448,10000,500
48249,9165,450.5617292,58.9932448,10000,500
48249,9166,484.5695418,58.9932448,10000,500
48249,9167,447.565805,58.9932448,10000,500
48249,9168,430.18310544999997,64.18760544,10000,500
48249,9169,696.350064,58.9932448,10000,500
48249,9171,698.9554227,58.9932448,10000,500
48249,9172,700.7371356,58.9932448,10000,500
48249,9173,696.350064,58.9932448,10000,500
48249,9174,677.6791181,58.9932448,10000,500
48249,9175,696.350064,58.9932448,10000,500
48249,9176,690.2408884,58.9932448,10000,500
48249,9177,690.4691051,58.9932448,10000,500
48249,9178,348.00970713,58.9932448,10000,500
48249,9180,784.7729858,99.63508352,10000,500
48249,9182,485.7658841,58.9932448,10000,500
48249,9183,774.70739927,125.7725459,10000,500
48249,9184,534.909216,51.19034368,10000,500
48249,9185,1123.6820882,98.65814112,10000,500
48249,9186,1096.2734293,99.63508352,10000,500
48249,9187,1131.3785559,99.63508352,10000,500
48249,9188,1119.5712165,98.65814112,10000,500
48249,9189,470.20988209999996,64.18760544,10000,500
48249,9190,471.772646,64.18760544,10000,500
48249,9192,483.2689993,64.18760544,10000,500
48249,9193,478.83358139999996,64.18760544,10000,500
48249,9194,481.1996296,64.18760544,10000,500
48249,9195,470.20988209999996,64.18760544,10000,500
48249,9197,481.1996296,64.18760544,10000,500
48249,9198,470.20988209999996,64.18760544,10000,500
48249,9199,799.1297344,99.63508352,10000,500
48249,9200,820.8669150000001,99.63508352,10000,500
48249,9202,820.7121852,99.63508352,10000,500
48249,9203,787.73368177,120.2374432,10000,500
48249,9204,984.7691469,99.63508352,10000,500
48249,10056,1417.3369047,87.2309648,10000,500
48249,10057,1433.2044218,87.2309648,10000,500
48249,10058,1379.4314829,149.3425338,10000,500
48249,10059,1519.9206459,149.3425338,10000,500
48249,10060,1508.4055016,149.3425338,10000,500
48249,10061,1328.7415930000002,87.2309648,10000,500
48249,10062,1518.2181306,149.3425338,10000,500
48249,10063,1410.5514936,149.3425338,10000,500
48249,10065,1904.9995370000001,149.3425338,10000,500
48249,10066,238.0136263,24.76783456,10000,500
48249,10067,1538.9825513,149.3425338,10000,500
48251,541,316.89575894,43.20375136,10000,500
48251,542,555.7154754000001,43.20375136,10000,500
48251,543,204.050679,34.47110464,10000,500
48251,544,469.5715807,43.20375136,10000,500
48251,545,555.7154754000001,43.20375136,10000,500
48251,546,517.4851598,59.1115504,10000,500
48251,9039,558.7575138,69.5720704,10000,500
48251,9040,452.8594293,59.1115504,10000,500
48251,9041,534.51644093,80.33261152,10000,500
48251,9043,513.4931220999999,69.5720704,10000,500
48251,9044,499.84356941,80.33261152,10000,500
48251,9045,460.14123581999996,69.5720704,10000,500
48251,9046,250.0395177,15.07676352,10000,500
48251,9047,200.20229999999998,24.36652064,10000,500
48251,9048,577.9812317,69.5720704,10000,500
48251,9049,558.4262964,69.5720704,10000,500
48251,9050,538.3941136,69.5720704,10000,500
48251,9051,580.5720251,69.5720704,10000,500
48251,9053,727.7922886,69.5720704,10000,500
48251,9054,728.9048482000001,69.5720704,10000,500
48251,9055,745.1461181,69.5720704,10000,500
48251,9056,725.4295533,69.5720704,10000,500
48251,9057,739.7514898,69.5720704,10000,500
48251,9059,733.2587412,69.5720704,10000,500
48251,9060,279.21793209,37.20856608,10000,500
48251,9061,537.3062422,69.5720704,10000,500
48251,9062,527.5460825,69.5720704,10000,500
48251,9063,328.5112405,30.12702336,10000,500
48251,9064,485.7734415,37.5949056,10000,500
48251,9065,499.7811029,37.5949056,10000,500
48251,9066,485.7734415,37.5949056,10000,500
48251,9067,537.3062422,69.5720704,10000,500
48251,9069,209.27672651,25.49693888,10000,500
48251,9070,252.0788093,15.07676352,10000,500
48251,9071,212.16204838,25.49693888,10000,500
48251,9072,242.7435757,25.49693888,10000,500
48251,9074,213.94633748,25.49693888,10000,500
48251,9075,202.14080227,25.49693888,10000,500
48251,9076,212.16204838,25.49693888,10000,500
48251,9077,220.6584875,25.49693888,10000,500
48251,9078,202.14080227,25.49693888,10000,500
48251,9079,218.61552301,25.49693888,10000,500
48251,9080,242.7435757,25.49693888,10000,500
48251,9081,528.9283217,69.5720704,10000,500
48251,9083,525.9291542,69.5720704,10000,500
48251,9084,252.26318960999998,30.8269472,10000,500
48251,9085,691.4907345,25.49693888,10000,500
48251,9086,558.7575138,69.5720704,10000,500
48251,9087,725.1698688,37.5949056,10000,500
48251,9088,291.68313340000003,25.49693888,10000,500
48251,9089,213.73856483999998,24.36652064,10000,500
48251,9090,226.4591074,15.07676352,10000,500
48251,9091,258.26524570000004,15.07676352,10000,500
48251,9092,226.4591074,15.07676352,10000,500
48251,9093,504.58987482,80.33261152,10000,500
48251,9094,517.64659319,80.33261152,10000,500
48251,9095,506.37130814,80.33261152,10000,500
48251,9096,512.47302413,80.33261152,10000,500
48251,9097,460.14123581999996,69.5720704,10000,500
48251,9098,519.0869974999999,69.5720704,10000,500
48251,9099,261.3705823,25.49693888,10000,500
48251,9100,511.1102592,69.5720704,10000,500
48251,9101,224.6520251,25.49693888,10000,500
48251,9102,270.0127898,15.07676352,10000,500
48251,9103,242.7435757,25.49693888,10000,500
48251,9104,244.5679987,15.07676352,10000,500
48251,9105,319.0678681,34.47110464,10000,500
48251,9106,225.0901523,15.07676352,10000,500
48251,9107,215.28187466999998,24.8840704,10000,500
48251,9108,431.92969701,69.5720704,10000,500
48251,9109,469.56756769,69.5720704,10000,500
48251,9110,516.9601849,69.5720704,10000,500
48251,9111,475.05015133999996,69.5720704,10000,500
48251,9113,498.45805766,69.5720704,10000,500
48251,9114,499.62677412,69.5720704,10000,500
48251,9115,518.1459483,69.5720704,10000,500
48251,9116,503.26568606,69.5720704,10000,500
48251,9117,500.23952454,69.5720704,10000,500
48251,9118,516.9601849,69.5720704,10000,500
48251,9119,518.1459483,69.5720704,10000,500
48251,9120,558.5777383,69.5720704,10000,500
48251,9121,431.92969701,69.5720704,10000,500
48251,9122,503.23134566,69.5720704,10000,500
48251,9123,508.5346523,69.5720704,10000,500
48251,9124,517.4431217,69.5720704,10000,500
48251,9125,498.45805766,69.5720704,10000,500
48251,9126,475.05015133999996,69.5720704,10000,500
48251,9127,533.4550922999999,69.5720704,10000,500
48251,9128,521.4120917,37.5949056,10000,500
48251,9129,250.0395177,15.07676352,10000,500
48251,9130,236.02137820000002,25.49693888,10000,500
48251,9131,361.524965,37.5949056,10000,500
48251,9132,718.7346357,25.49693888,10000,500
48251,9133,511.2312809,25.49693888,10000,500
48251,9134,528.9283217,69.5720704,10000,500
48251,9135,537.5849874,69.5720704,10000,500
48251,9136,525.9291542,69.5720704,10000,500
48251,9137,528.9283217,69.5720704,10000,500
48251,9140,620.7157748,37.5949056,10000,500
48251,9141,272.5381359,25.49693888,10000,500
48251,9142,467.9128849,25.49693888,10000,500
48251,9143,386.6610748,25.49693888,10000,500
48251,9144,373.5970449,25.49693888,10000,500
48251,9145,362.8720841,25.49693888,10000,500
48251,9146,232.3301739,15.07676352,10000,500
48251,9147,437.66435740000003,25.49693888,10000,500
48251,9148,267.81194382,34.47110464,10000,500
48251,9149,204.9871529,15.07676352,10000,500
48251,9150,204.1620134,15.07676352,10000,500
48251,9151,601.5703592,25.49693888,10000,500
48251,9152,612.2639931,25.49693888,10000,500
48251,9153,390.0356137,30.12702336,10000,500
48251,9154,748.2516612,69.5720704,10000,500
48251,9155,539.68506804,80.33261152,10000,500
48251,9156,783.5008613,69.5720704,10000,500
48251,9158,758.1472024,69.5720704,10000,500
48251,9159,508.6862213,69.5720704,10000,500
48251,9160,552.0365418,69.5720704,10000,500
48251,9161,545.5206804,69.5720704,10000,500
48251,9162,552.0365418,69.5720704,10000,500
48251,9163,516.4716445,69.5720704,10000,500
48251,9164,545.5206804,69.5720704,10000,500
48251,9165,518.0287292,69.5720704,10000,500
48251,9166,552.0365418,69.5720704,10000,500
48251,9167,515.0328049999999,69.5720704,10000,500
48251,9168,515.0551223,69.5720704,10000,500
48251,9169,763.817064,69.5720704,10000,500
48251,9171,766.4224227,69.5720704,10000,500
48251,9172,768.2041356,69.5720704,10000,500
48251,9173,763.817064,69.5720704,10000,500
48251,9174,745.1461181,69.5720704,10000,500
48251,9175,763.817064,69.5720704,10000,500
48251,9176,757.7078884,69.5720704,10000,500
48251,9177,757.9361051,69.5720704,10000,500
48251,9178,415.47670712999997,69.5720704,10000,500
48251,9180,239.3312634,25.49693888,10000,500
48251,9182,553.2328841,69.5720704,10000,500
48251,9183,192.42779927,34.47110464,10000,500
48251,9184,323.0380352,37.20856608,10000,500
48251,9185,589.1306447,25.49693888,10000,500
48251,9186,556.5266531,25.49693888,10000,500
48251,9187,591.6317797,25.49693888,10000,500
48251,9188,590.2476536,25.49693888,10000,500
48251,9189,556.6962067,69.5720704,10000,500
48251,9190,558.2589706,69.5720704,10000,500
48251,9192,569.7553239,69.5720704,10000,500
48251,9193,565.319906,69.5720704,10000,500
48251,9194,567.6859542,69.5720704,10000,500
48251,9195,556.6962067,69.5720704,10000,500
48251,9197,567.6859542,69.5720704,10000,500
48251,9198,556.6962067,69.5720704,10000,500
48251,9199,319.1006344,24.36652064,10000,500
48251,9200,334.6668189,25.49693888,10000,500
48251,9202,340.6830852,24.36652064,10000,500
48251,9203,181.73598177,25.21700384,10000,500
48251,9204,445.0223707,25.49693888,10000,500
48251,10056,831.806202,56.0867216,10000,500
48251,10057,847.6737191,56.0867216,10000,500
48251,10058,784.6877829,56.0867216,10000,500
48251,10059,925.1769459,56.0867216,10000,500
48251,10060,913.6618016,56.0867216,10000,500
48251,10061,838.8292087,56.0867216,10000,500
48251,10062,923.4744306,56.0867216,10000,500
48251,10063,815.8077936,56.0867216,10000,500
48251,10065,1310.2558370000002,56.0867216,10000,500
48251,10066,505.24099834000003,74.84105216,10000,500
48251,10067,944.2388513,56.0867216,10000,500
48253,541,449.05045894,63.92560832,10000,500
48253,542,687.8701754,63.92560832,10000,500
48253,543,447.642779,72.66634592,10000,500
48253,544,601.7262807,63.92560832,10000,500
48253,545,687.8701754,63.92560832,10000,500
48253,546,707.1439512,63.92560832,10000,500
48253,9039,792.9723138,106.296951,10000,500
48253,9040,650.5202293,90.10476384,10000,500
48253,9041,784.8911325,106.296951,10000,500
48253,9043,747.7079221,106.296951,10000,500
48253,9044,760.2340694100001,121.1618419,10000,500
48253,9045,694.35603582,106.296951,10000,500
48253,9046,395.2064711,38.54882976,10000,500
48253,9047,450.6559175,49.11136384,10000,500
48253,9048,812.1960317,106.296951,10000,500
48253,9049,792.6410964,106.296951,10000,500
48253,9050,772.6089136,106.296951,10000,500
48253,9051,814.7868251,106.296951,10000,500
48253,9053,962.0070886000001,106.296951,10000,500
48253,9054,963.1196482,106.296951,10000,500
48253,9055,979.3609180999999,106.296951,10000,500
48253,9056,959.6443533,106.296951,10000,500
48253,9057,973.9662898,106.296951,10000,500
48253,9059,967.4735412,106.296951,10000,500
48253,9060,504.92553209,72.59951776,10000,500
48253,9061,771.5210422,106.296951,10000,500
48253,9062,761.7608825,106.296951,10000,500
48253,9063,577.652574,72.59951776,10000,500
48253,9064,740.137937,72.59951776,10000,500
48253,9065,754.1455983999999,72.59951776,10000,500
48253,9066,740.137937,72.59951776,10000,500
48253,9067,771.5210422,106.296951,10000,500
48253,9069,439.6439633,38.54882976,10000,500
48253,9070,469.04252540000005,38.54882976,10000,500
48253,9071,453.9305961,38.54882976,10000,500
48253,9072,406.1771142,38.54882976,10000,500
48253,9074,436.62822289999997,38.54882976,10000,500
48253,9075,462.2962321,38.54882976,10000,500
48253,9076,453.9305961,38.54882976,10000,500
48253,9077,428.2622024,38.54882976,10000,500
48253,9078,462.2962321,38.54882976,10000,500
48253,9079,435.2194594,38.54882976,10000,500
48253,9080,406.1771142,38.54882976,10000,500
48253,9081,763.1431217,106.296951,10000,500
48253,9083,760.1439542,106.296951,10000,500
48253,9084,436.10198961,59.65287104,10000,500
48253,9085,954.8618345,66.79352736,10000,500
48253,9086,792.9723138,106.296951,10000,500
48253,9087,979.5343642,72.59951776,10000,500
48253,9088,541.0854849,38.54882976,10000,500
48253,9089,482.76289010000005,38.54882976,10000,500
48253,9090,340.46614880000004,38.54882976,10000,500
48253,9091,400.5655565,38.54882976,10000,500
48253,9092,340.46614880000004,38.54882976,10000,500
48253,9093,764.9803748200001,121.1618419,10000,500
48253,9094,778.0370931900001,121.1618419,10000,500
48253,9095,766.76180814,121.1618419,10000,500
48253,9096,772.86352413,121.1618419,10000,500
48253,9097,694.35603582,106.296951,10000,500
48253,9098,753.3017975,106.296951,10000,500
48253,9099,451.26614340000003,38.54882976,10000,500
48253,9100,745.3250592,106.296951,10000,500
48253,9101,483.29714950000005,38.54882976,10000,500
48253,9102,468.0525082,25.80704224,10000,500
48253,9103,406.1771142,38.54882976,10000,500
48253,9104,392.60220979999997,38.54882976,10000,500
48253,9105,562.6599681,72.66634592,10000,500
48253,9106,368.3446808,38.54882976,10000,500
48253,9107,453.3916724,49.11136384,10000,500
48253,9108,666.14449701,106.296951,10000,500
48253,9109,703.78236769,106.296951,10000,500
48253,9110,751.1749849,106.296951,10000,500
48253,9111,709.26495134,106.296951,10000,500
48253,9113,732.67285766,106.296951,10000,500
48253,9114,733.84157412,106.296951,10000,500
48253,9115,752.3607483000001,106.296951,10000,500
48253,9116,737.48048606,106.296951,10000,500
48253,9117,734.45432454,106.296951,10000,500
48253,9118,751.1749849,106.296951,10000,500
48253,9119,752.3607483000001,106.296951,10000,500
48253,9120,792.7925383,106.296951,10000,500
48253,9121,666.14449701,106.296951,10000,500
48253,9122,737.44614566,106.296951,10000,500
48253,9123,742.7494523,106.296951,10000,500
48253,9124,751.6579217,106.296951,10000,500
48253,9125,732.67285766,106.296951,10000,500
48253,9126,709.26495134,106.296951,10000,500
48253,9127,767.6698923,106.296951,10000,500
48253,9128,817.8105917,84.0701904,10000,500
48253,9129,395.2064711,38.54882976,10000,500
48253,9130,417.8136041,38.54882976,10000,500
48253,9131,657.9234650000001,84.0701904,10000,500
48253,9132,982.1057357,66.79352736,10000,500
48253,9133,774.6023809,66.79352736,10000,500
48253,9134,763.1431217,106.296951,10000,500
48253,9135,771.7997874,106.296951,10000,500
48253,9136,760.1439542,106.296951,10000,500
48253,9137,763.1431217,106.296951,10000,500
48253,9140,875.0802702,72.59951776,10000,500
48253,9141,454.56860340000003,38.54882976,10000,500
48253,9142,731.2839849,66.79352736,10000,500
48253,9143,650.0321747999999,66.79352736,10000,500
48253,9144,636.9681449,66.79352736,10000,500
48253,9145,626.2431841,66.79352736,10000,500
48253,9146,396.105457,38.54882976,10000,500
48253,9147,701.0354574,66.79352736,10000,500
48253,9148,510.8742718,38.54882976,10000,500
48253,9149,422.0445529,49.11136384,10000,500
48253,9150,421.2194134,49.11136384,10000,500
48253,9151,864.9414592,66.79352736,10000,500
48253,9152,875.6350931,66.79352736,10000,500
48253,9153,623.1484341,72.59951776,10000,500
48253,9154,982.4664612,106.296951,10000,500
48253,9155,747.9150443,105.8026547,10000,500
48253,9156,1017.7156613,106.296951,10000,500
48253,9158,992.3620023999999,106.296951,10000,500
48253,9159,742.9010213,106.296951,10000,500
48253,9160,786.2513418,106.296951,10000,500
48253,9161,779.7354804,106.296951,10000,500
48253,9162,786.2513418,106.296951,10000,500
