supplier,hub,dist_s_h,cost_per_unit_s_h ,truck_cost_s_h,truck_cap_s_h
48293,17404,583.3131,97.60949408,10000,500
48293,17447,336.9494,58.97966592,10000,500
48293,17466,443.0286,75.61288448,10000,500
48293,17507,174.8748,33.56636864,10000,500
48293,17592,74.3262,17.80034816,10000,500
48293,17620,384.7553,66.47563104,10000,500
48293,17679,352.9949,61.49560032,10000,500
48293,17717,58.1861,15.26958048,10000,500
48293,17784,344.4541,60.15640288,10000,500
48293,17792,275.4348,49.33417664,10000,500
48293,17822,118.9377,24.79543136,10000,500
48293,17829,279.6095,49.9887696,10000,500
48293,17896,145.7026,28.99216768,10000,500
48293,17931,295.1519,52.42581792,10000,500
48293,17934,270.6283,48.58051744,10000,500
48293,17942,643.3765,107.0274352,10000,500
48293,17943,421.8373,72.29008864,10000,500
48293,17945,456.2475,77.685608,10000,500
48293,17952,300.1664,53.21209152,10000,500
48293,18029,392.8552,67.74569536,10000,500
48293,18042,252.6791,45.76608288,10000,500
48293,18063,59.6348,15.49673664,10000,500
48293,18082,375.5808,65.03706944,10000,500
48293,18127,460.3703,78.33206304,10000,500
48293,18286,7.8361,7.37470048,10000,500
48293,18288,54.9019,14.75461792,10000,500
48293,18294,195.2919,36.76776992,10000,500
48293,18303,164.7193,31.97398624,10000,500
48295,17201,664.3841,110.3214269,10000,500
48295,17218,576.9618,96.61361024,10000,500
48295,17359,1040.4208,169.2839814,10000,500
48295,17372,719.5164,118.9661715,10000,500
48295,17395,800.6247,131.683953,10000,500
48295,17404,1247.2975,201.722248,10000,500
48295,17447,1092.8594,177.5063539,10000,500
48295,17466,445.7296,76.03640128,10000,500
48295,17507,838.8592,137.6791226,10000,500
48295,17592,726.5303,120.065951,10000,500
48295,17620,392.5892,67.70398656,10000,500
48295,17679,1040.6278,169.316439,10000,500
48295,17717,755.4618,124.6024102,10000,500
48295,17784,424.4849,72.70523232,10000,500
48295,17792,618.3115,103.0972432,10000,500
48295,17822,782.9221,128.9081853,10000,500
48295,17829,1007.0246,164.0474573,10000,500
48295,17896,678.5221,112.5382653,10000,500
48295,17931,523.9995,88.3091216,10000,500
48295,17934,562.4988,94.34581184,10000,500
48295,17942,1307.361,211.1402048,10000,500
48295,17943,1109.4702,180.1109274,10000,500
48295,17945,312.2965,55.1140912,10000,500
48295,17952,548.961,92.2230848,10000,500
48295,18029,1080.4882,175.5665498,10000,500
48295,18042,940.3121,153.5869373,10000,500
48295,18063,722.0246,119.3594573,10000,500
48295,18082,1063.2138,172.8579238,10000,500
48295,18127,1199.1619,194.1745859,10000,500
48295,18286,753.4724,124.2904723,10000,500
48295,18288,810.8951,133.2943517,10000,500
48295,18294,685,114,10000,500
48295,18303,828.7037,136.0867402,10000,500
48297,17201,753.8734,124.3533491,10000,500
48297,17218,691.4084,114.5588371,10000,500
48297,17359,246.5852,44.81055936,10000,500
48297,17372,304.6492,53.91499456,10000,500
48297,17395,393.5211,67.85010848,10000,500
48297,17404,101.2416,22.02068288,10000,500
48297,17447,324.3524,57.00445632,10000,500
48297,17466,550.5588,92.47361984,10000,500
48297,17507,322.6829,56.74267872,10000,500
48297,17592,524.7154,88.42137472,10000,500
48297,17620,770.235,126.918848,10000,500
48297,17679,133.1475,27.023528,10000,500
48297,17717,441.9129,75.43794272,10000,500
48297,17784,729.9338,120.5996198,10000,500
48297,17792,702.145,116.242336,10000,500
48297,17822,370.671,64.2672128,10000,500
48297,17829,291.2251,51.81009568,10000,500
48297,17896,491.2941,83.18091488,10000,500
48297,17931,680.6316,112.8690349,10000,500
48297,17934,656.108,109.0237344,10000,500
48297,17942,161.305,31.438624,10000,500
48297,17943,95.0875,21.05572,10000,500
48297,17945,841.7272,138.128825,10000,500
48297,17952,445.6075,76.017256,10000,500
48297,18029,248.8742,45.16947456,10000,500
48297,18042,232.7757,42.64522976,10000,500
48297,18063,435.8306,74.48423808,10000,500
48297,18082,178.0451,34.06347168,10000,500
48297,18127,81.0821,18.85967328,10000,500
48297,18286,492.3454,83.34575872,10000,500
48297,18288,518.4848,87.44441664,10000,500
48297,18294,628.8471,104.7492253,10000,500
48297,18303,394.1373,67.94672864,10000,500
48299,17201,547.613,92.0117184,10000,500
48299,17218,485.148,82.2172064,10000,500
48299,17359,345.6381,60.34205408,10000,500
48299,17372,5.7877,7.05351136,10000,500
48299,17395,222.926,41.1007968,10000,500
48299,17404,396.5874,68.33090432,10000,500
48299,17447,443.592,75.7012256,10000,500
48299,17466,281.9342,50.35328256,10000,500
48299,17507,111.4704,23.62455872,10000,500
48299,17592,318.455,56.079744,10000,500
48299,17620,563.9746,94.57721728,10000,500
48299,17679,322.4843,56.71153824,10000,500
48299,17717,235.6525,43.096312,10000,500
48299,17784,523.6734,88.25798912,10000,500
48299,17792,495.8847,83.90072096,10000,500
48299,17822,164.4106,31.92558208,10000,500
48299,17829,348.7905,60.8363504,10000,500
48299,17896,225.6692,41.53093056,10000,500
48299,17931,474.3712,80.52740416,10000,500
48299,17934,265.7436,47.81459648,10000,500
48299,17942,456.6509,77.74886112,10000,500
48299,17943,366.6114,63.63066752,10000,500
48299,17945,493.9752,83.60131136,10000,500
48299,17952,176.9829,33.89691872,10000,500
48299,18029,385.7055,66.6246224,10000,500
48299,18042,245.5239,44.64414752,10000,500
48299,18063,229.5702,42.14260736,10000,500
48299,18082,368.4311,63.91599648,10000,500
48299,18127,363.7989,63.18966752,10000,500
48299,18286,286.0851,51.00414368,10000,500
48299,18288,329.3832,57.79328576,10000,500
48299,18294,422.5867,72.40759456,10000,500
48299,18303,119.0866,24.81877888,10000,500
48301,17201,860.9229,141.1387107,10000,500
48301,17218,788.8143,129.8320822,10000,500
48301,17359,920.2896,150.4474093,10000,500
48301,17372,548.023,92.0760064,10000,500
48301,17395,742.5222,122.573481,10000,500
48301,17404,870.664,142.6661152,10000,500
48301,17447,1018.2435,165.8065808,10000,500
48301,17466,416.4655,71.4477904,10000,500
48301,17507,724.9941,119.8250749,10000,500
48301,17592,777.1782,128.0075418,10000,500
48301,17620,628.4335,104.6843728,10000,500
48301,17679,850.0734,139.4375091,10000,500
48301,17717,730.8929,120.7500067,10000,500
48301,17784,667.4401,110.8006077,10000,500
48301,17792,799.374,131.4878432,10000,500
48301,17822,684.0069,113.3982819,10000,500
48301,17829,923.442,150.9417056,10000,500
48301,17896,638.5912,106.2771002,10000,500
48301,17931,743.9858,122.8029734,10000,500
48301,17934,571.2281,95.71456608,10000,500
48301,17942,930.7274,152.0840563,10000,500
48301,17943,840.688,137.9658784,10000,500
48301,17945,628.5065,104.6958192,10000,500
48301,17952,455.7393,77.60592224,10000,500
48301,18029,960.357,156.7299776,10000,500
48301,18042,802.5047,131.978737,10000,500
48301,18063,684.3419,113.4508099,10000,500
48301,18082,861.7594,141.2698739,10000,500
48301,18127,837.8755,137.5248784,10000,500
48301,18286,747.3805,123.3352624,10000,500
48301,18288,861.5429,141.2359267,10000,500
48301,18294,751.3601,123.9592637,10000,500
48301,18303,638.6829,106.2914787,10000,500
48303,17201,617.0076,102.8927917,10000,500
48303,17218,517.5942,87.30477056,10000,500
48303,17359,854.4757,140.1277898,10000,500
48303,17372,522.7122,88.10727296,10000,500
48303,17395,642.721,106.9246528,10000,500
48303,17404,892.3424,146.0652883,10000,500
48303,17447,952.4297,155.486977,10000,500
48303,17466,280.3622,50.10679296,10000,500
48303,17507,587.4027,98.25074336,10000,500
48303,17592,641.0749,106.6665443,10000,500
48303,17620,322.4235,56.7020048,10000,500
48303,17679,840.739,137.9738752,10000,500
48303,17717,631.0917,105.1011786,10000,500
48303,17784,361.4302,62.81825536,10000,500
48303,17792,558.9439,93.78840352,10000,500
48303,17822,584.2057,97.74945376,10000,500
48303,17829,857.6282,140.6221018,10000,500
48303,17896,502.488,84.9361184,10000,500
48303,17931,464.6319,79.00028192,10000,500
48303,17934,435.1249,74.37358432,10000,500
48303,17942,952.4059,155.4832451,10000,500
48303,17943,862.3664,141.3650515,10000,500
48303,17945,295.1406,52.42404608,10000,500
48303,17952,344.2996,60.13217728,10000,500
48303,18029,894.5431,146.4103581,10000,500
48303,18042,754.3616,124.4298989,10000,500
48303,18063,584.5407,97.80198176,10000,500
48303,18082,877.2688,143.7017478,10000,500
48303,18127,859.5539,140.9240515,10000,500
48303,18286,676.5149,112.2235363,10000,500
48303,18288,725.4397,119.894945,10000,500
48303,18294,615.2569,102.6182819,10000,500
48303,18303,538.8817,90.64265056,10000,500
48305,17201,669.7528,111.163239,10000,500
48305,17218,570.3394,95.57521792,10000,500
48305,17359,829.2437,136.1714122,10000,500
48305,17372,473.5912,80.40510016,10000,500
48305,17395,617.489,102.9682752,10000,500
48305,17404,843.2215,138.3631312,10000,500
48305,17447,927.1976,151.5305837,10000,500
48305,17466,255.1302,46.15041536,10000,500
48305,17507,562.1707,94.29436576,10000,500
48305,17592,615.8429,102.7101667,10000,500
48305,17620,375.1687,64.97245216,10000,500
48305,17679,822.6309,135.1345251,10000,500
48305,17717,605.8597,101.144801,10000,500
48305,17784,414.1753,71.08868704,10000,500
48305,17792,611.6891,102.0588509,10000,500
48305,17822,558.9737,93.79307616,10000,500
48305,17829,832.3961,136.6657085,10000,500
48305,17896,477.2559,80.97972512,10000,500
48305,17931,517.3771,87.27072928,10000,500
48305,17934,409.8928,70.41719104,10000,500
48305,17942,903.2849,147.7810723,10000,500
48305,17943,813.2455,133.6628944,10000,500
48305,17945,347.8857,60.69447776,10000,500
48305,17952,319.0676,56.17579968,10000,500
48305,18029,869.3111,142.4539805,10000,500
48305,18042,729.1296,120.4735213,10000,500
48305,18063,559.3087,93.84560416,10000,500
48305,18082,852.0367,139.7453546,10000,500
48305,18127,810.433,133.2218944,10000,500
48305,18286,651.2829,108.2671587,10000,500
48305,18288,700.2076,115.9385517,10000,500
48305,18294,590.0248,98.66188864,10000,500
48305,18303,513.6496,86.68625728,10000,500
48307,17201,501.3096,84.75134528,10000,500
48307,17218,427.8807,73.23769376,10000,500
48307,17359,474.778,80.5911904,10000,500
48307,17372,97.3743,21.41429024,10000,500
48307,17395,260.3786,46.97336448,10000,500
48307,17404,467.0045,79.3723056,10000,500
48307,17447,572.7319,95.95036192,10000,500
48307,17466,181.9872,34.68159296,10000,500
48307,17507,205.0603,38.29945504,10000,500
48307,17592,330.1271,57.90992928,10000,500
48307,17620,393.9552,67.91817536,10000,500
48307,17679,446.4139,76.14369952,10000,500
48307,17717,273.1052,48.96889536,10000,500
48307,17784,432.3544,73.93916992,10000,500
48307,17792,433.8677,74.17645536,10000,500
48307,17822,201.8633,37.79816544,10000,500
48307,17829,477.9304,81.08548672,10000,500
48307,17896,232.5034,42.60253312,10000,500
48307,17931,383.0522,66.20858496,10000,500
48307,17934,232.8046,42.64976128,10000,500
48307,17942,527.0679,88.79024672,10000,500
48307,17943,437,74.7,10000,500
48307,17945,394.0282,67.92962176,10000,500
48307,17952,77.0359,18.22522912,10000,500
48307,18029,514.8454,86.87375872,10000,500
48307,18042,398.8452,68.68492736,10000,500
48307,18063,238.9537,43.61394016,10000,500
48307,18082,458.0999,77.97606432,10000,500
48307,18127,434.216,74.2310688,10000,500
48307,18286,301.9922,53.49837696,10000,500
48307,18288,360.8221,62.72290528,10000,500
48307,18294,381.6217,65.98428256,10000,500
48307,18303,156.5393,30.69136224,10000,500
48309,17201,325.2628,57.14720704,10000,500
48309,17218,262.7979,47.35271072,10000,500
48309,17359,329.2135,57.7666768,10000,500
48309,17372,228.3438,41.95030784,10000,500
48309,17395,89.4174,20.16664832,10000,500
48309,17404,534.0354,89.88275072,10000,500
48309,17447,373.9481,64.78106208,10000,500
48309,17466,346.3124,60.44778432,10000,500
48309,17507,125.5971,25.83962528,10000,500
48309,17592,97.5015,21.4342352,10000,500
48309,17620,341.6244,59.71270592,10000,500
48309,17679,329.4205,57.7991344,10000,500
48309,17717,53.7594,14.57547392,10000,500
48309,17784,301.3233,53.39349344,10000,500
48309,17792,273.5345,49.0362096,10000,500
48309,17822,69.66,17.068688,10000,500
48309,17829,305.3222,54.02052096,10000,500
48309,17896,83.88,19.298384,10000,500
48309,17931,252.0211,45.66290848,10000,500
48309,17934,227.4975,41.817608,10000,500
48309,17942,594.0988,99.30069184,10000,500
48309,17943,398.2629,68.59362272,10000,500
48309,17945,413.1166,70.92268288,10000,500
48309,17952,241.3611,43.99142048,10000,500
48309,18029,369.2809,64.04924512,10000,500
48309,18042,229.1048,42.06963264,10000,500
48309,18063,7.0793,7.25603424,10000,500
48309,18082,352.0065,61.3406192,10000,500
48309,18127,485.8997,82.33507296,10000,500
48309,18286,70.247,17.1607296,10000,500
48309,18288,128.1965,26.2472112,10000,500
48309,18294,200.2365,37.5430832,10000,500
48309,18303,115.4416,24.24724288,10000,500
48311,17201,757.6262,124.9417882,10000,500
48311,17218,695.1612,115.1472762,10000,500
48311,17359,314.4823,55.45682464,10000,500
48311,17372,308.402,54.5034336,10000,500
48311,17395,397.2739,68.43854752,10000,500
48311,17404,169.1388,32.66696384,10000,500
48311,17447,502.7727,84.98075936,10000,500
48311,17466,554.3116,93.06205888,10000,500
48311,17507,326.4357,57.33111776,10000,500
48311,17592,528.4682,89.00981376,10000,500
48311,17620,773.9878,127.507287,10000,500
48311,17679,201.0447,37.66980896,10000,500
48311,17717,445.6657,76.02638176,10000,500
48311,17784,733.6866,121.1880589,10000,500
48311,17792,705.8978,116.830775,10000,500
48311,17822,374.4238,64.85565184,10000,500
48311,17829,407.9712,70.11588416,10000,500
48311,17896,495.0469,83.76935392,10000,500
48311,17931,684.3844,113.4574739,10000,500
48311,17934,659.8608,109.6121734,10000,500
48311,17942,196.9193,37.02294624,10000,500
48311,17943,162.9847,31.70200096,10000,500
48311,17945,845.48,138.717264,10000,500
48311,17952,449.3603,76.60569504,10000,500
48311,18029,316.7714,55.81575552,10000,500
48311,18042,287.0339,51.15291552,10000,500
48311,18063,439.5834,75.07267712,10000,500
48311,18082,245.9423,44.70975264,10000,500
48311,18127,148.9792,29.50593856,10000,500
48311,18286,496.0982,83.93419776,10000,500
48311,18288,522.2377,88.03287136,10000,500
48311,18294,632.5999,105.3376643,10000,500
48311,18303,397.8901,68.53516768,10000,500
48313,17201,391.6364,67.55458752,10000,500
48313,17218,335.0718,58.68525824,10000,500
48313,17359,250.9984,45.50254912,10000,500
48313,17372,3.49E+02,6.09E+01,10000,500
48313,17395,146.8492,29.17195456,10000,500
48313,17404,460.1684,78.30040512,10000,500
48313,17447,231.6107,42.46255776,10000,500
48313,17466,535.5296,90.11704128,10000,500
48313,17507,245.6689,44.66688352,10000,500
48313,17592,144.6999,28.83494432,10000,500
48313,17620,463.5874,78.83650432,10000,500
48313,17679,308.4611,54.51270048,10000,500
48313,17717,150.8931,29.80603808,10000,500
48313,17784,423.2862,72.51727616,10000,500
48313,17792,345.8084,60.36875712,10000,500
48313,17822,204.1027,38.14930336,10000,500
48313,17829,205.4067,38.35377056,10000,500
48313,17896,282.2627,50.40479136,10000,500
48313,17931,346.3552,60.45449536,10000,500
48313,17934,363.1292,63.08465856,10000,500
48313,17942,520.2319,87.71836192,10000,500
48313,17943,377.3035,65.3071888,10000,500
48313,17945,535.0796,90.04648128,10000,500
48313,17952,436.7264,74.62469952,10000,500
48313,18029,310.4875,54.83044,10000,500
48313,18042,208.1453,38.78318304,10000,500
48313,18063,196.1949,36.90936032,10000,500
48313,18082,331.0471,58.05418528,10000,500
48313,18127,415.8365,71.3491632,10000,500
48313,18286,105.9562,22.75993216,10000,500
48313,18288,62.484,15.9434912,10000,500
48313,18294,265.6655,47.8023504,10000,500
48313,18303,249.8843,45.32785824,10000,500
48315,17201,170.9574,32.95212032,10000,500
48315,17218,299.88,53.167184,10000,500
48315,17359,480.8449,81.54248032,10000,500
48315,17372,559.4925,93.874424,10000,500
48315,17395,418.5112,71.76855616,10000,500
48315,17404,737.0256,121.7116141,10000,500
48315,17447,458.1008,77.97620544,10000,500
48315,17466,583.2392,97.59790656,10000,500
48315,17507,456.7458,77.76374144,10000,500
48315,17592,246.5367,44.80295456,10000,500
48315,17620,505.3105,85.3786864,10000,500
48315,17679,613.9538,102.4139558,10000,500
48315,17717,373.3512,64.68746816,10000,500
48315,17784,465.0093,79.05945824,10000,500
48315,17792,228.4749,41.97086432,10000,500
48315,17822,400.8087,68.99280416,10000,500
48315,17829,435.2532,74.39370176,10000,500
48315,17896,392.0564,67.62044352,10000,500
48315,17931,382.6576,66.14671168,10000,500
48315,17934,410.8389,70.56553952,10000,500
48315,17942,797.089,131.1295552,10000,500
48315,17943,654.1606,108.7183821,10000,500
48315,17945,576.8027,96.58866336,10000,500
48315,17952,574.4294,96.21652992,10000,500
48315,18029,536.9776,90.34408768,10000,500
48315,18042,513.638,86.6844384,10000,500
48315,18063,339.9111,59.44406048,10000,500
48315,18082,548.8365,92.2035632,10000,500
48315,18127,692.6937,114.7603722,10000,500
48315,18286,311.7976,55.03586368,10000,500
48315,18288,261.4798,47.14603264,10000,500
48315,18294,224.0573,41.27818464,10000,500
48315,18303,446.5903,76.17135904,10000,500
48317,17201,680.9733,112.9226134,10000,500
48317,17218,608.8648,101.6160006,10000,500
48317,17359,773.9566,127.5023949,10000,500
48317,17372,396.5529,68.32549472,10000,500
48317,17395,598.8748,100.0495686,10000,500
48317,17404,766.1831,126.2835101,10000,500
48317,17447,871.9105,142.8615664,10000,500
48317,17466,236.516,43.2317088,10000,500
48317,17507,543.5565,91.3756592,10000,500
48317,17592,597.2287,99.79146016,10000,500
48317,17620,448.4839,76.46827552,10000,500
48317,17679,745.5926,123.0549197,10000,500
48317,17717,587.2455,98.2260944,10000,500
48317,17784,487.4906,82.58452608,10000,500
48317,17792,619.4245,103.2717616,10000,500
48317,17822,540.3595,90.8743696,10000,500
48317,17829,777.109,127.9966912,10000,500
48317,17896,458.6417,78.06101856,10000,500
48317,17931,564.0362,94.58687616,10000,500
48317,17934,391.2786,67.49848448,10000,500
48317,17942,826.2466,135.7014669,10000,500
48317,17943,736.2071,121.5832733,10000,500
48317,17945,448.5569,76.47972192,10000,500
48317,17952,300.4534,53.25709312,10000,500
48317,18029,814.024,133.7849632,10000,500
48317,18042,698.0239,115.5961475,10000,500
48317,18063,540.6945,90.9268976,10000,500
48317,18082,757.2785,124.8872688,10000,500
48317,18127,733.3946,121.1422733,10000,500
48317,18286,632.6687,105.3484522,10000,500
48317,18288,681.5934,113.0198451,10000,500
48317,18294,571.4106,95.74318208,10000,500
48317,18303,495.0354,83.76755072,10000,500
48319,17201,558.3885,93.7013168,10000,500
48319,17218,484.9596,82.18766528,10000,500
48319,17359,419.6088,71.94065984,10000,500
48319,17372,61.6208,15.80814144,10000,500
48319,17395,278.5211,49.81810848,10000,500
48319,17404,411.8353,70.72177504,10000,500
48319,17447,517.5627,87.29983136,10000,500
48319,17466,244.4115,44.4697232,10000,500
48319,17507,167.0655,32.3418704,10000,500
48319,17592,374.0501,64.79705568,10000,500
48319,17620,456.3794,77.70628992,10000,500
48319,17679,391.2447,67.49316896,10000,500
48319,17717,291.2476,51.81362368,10000,500
48319,17784,489.4333,82.88914144,10000,500
48319,17792,490.9466,83.12642688,10000,500
48319,17822,220.0058,40.64290944,10000,500
48319,17829,422.7612,72.43495616,10000,500
48319,17896,289.5823,51.55250464,10000,500
48319,17931,440.1311,75.15855648,10000,500
48319,17934,289.8834,51.59971712,10000,500
48319,17942,471.8987,80.13971616,10000,500
48319,17943,381.8593,66.02153824,10000,500
48319,17945,456.4525,77.717752,10000,500
48319,17952,139.4602,28.01335936,10000,500
48319,18029,459.6762,78.22322816,10000,500
48319,18042,343.676,60.0343968,10000,500
48319,18063,285.1654,50.85993472,10000,500
48319,18082,402.9307,69.32553376,10000,500
48319,18127,379.0468,65.58053824,10000,500
48319,18286,341.6802,59.72145536,10000,500
48319,18288,477.1603,80.96473504,10000,500
48319,18294,438.7006,74.93425408,10000,500
48319,18303,174.6817,33.53609056,10000,500
48321,17201,684.4691,113.4707549,10000,500
48321,17218,622.0041,103.6762429,10000,500
48321,17359,78.6992,18.48603456,10000,500
48321,17372,388.106,67.0010208,10000,500
48321,17395,287.2096,51.18046528,10000,500
48321,17404,217.3204,40.22183872,10000,500
48321,17447,89.1203,20.12006304,10000,500
48321,17466,659.7416,109.5934829,10000,500
48321,17507,314.89,55.520752,10000,500
48321,17592,451.7083,76.97386144,10000,500
48321,17620,700.8307,116.0362538,10000,500
48321,17679,119.9708,24.95742144,10000,500
48321,17717,345.6503,60.34396704,10000,500
48321,17784,660.5295,109.7170256,10000,500
48321,17792,632.7408,105.3597574,10000,500
48321,17822,362.8781,63.04528608,10000,500
48321,17829,123.7322,25.54720896,10000,500
48321,17896,450.4526,76.77696768,10000,500
48321,17931,611.2273,101.9864406,10000,500
48321,17934,586.7037,98.14114016,10000,500
48321,17942,302.4145,53.5645936,10000,500
48321,17943,159.4861,31.15342048,10000,500
48321,17945,772.3229,127.2462307,10000,500
48321,17952,554.7903,93.13711904,10000,500
48321,18029,5.5973,7.02365664,10000,500
48321,18042,165.2361,32.05502048,10000,500
48321,18063,366.1633,63.56040544,10000,500
48321,18082,81.1839,18.87563552,10000,500
48321,18127,198.0192,37.19541056,10000,500
48321,18286,389.1371,67.16269728,10000,500
48321,18288,369.4924,64.08240832,10000,500
48321,18294,559.4428,93.86663104,10000,500
48321,18303,386.3444,66.72480192,10000,500
48323,17201,852.8087,139.8664042,10000,500
48323,17218,790.3438,130.0719078,10000,500
48323,17359,500.0014,84.54621952,10000,500
48323,17372,393.6598,67.87185664,10000,500
48323,17395,492.4565,83.3631792,10000,500
48323,17404,351.3821,61.24271328,10000,500
48323,17447,597.9553,99.90539104,10000,500
48323,17466,539.7414,90.77745152,10000,500
48323,17507,421.6182,72.25573376,10000,500
48323,17592,623.6507,103.9344298,10000,500
48323,17620,869.1704,142.4319187,10000,500
48323,17679,398.0568,68.56130624,10000,500
48323,17717,540.8482,90.95099776,10000,500
48323,17784,828.8692,136.1126906,10000,500
48323,17792,801.0804,131.7554067,10000,500
48323,17822,469.6064,79.78028352,10000,500
48323,17829,503.1538,85.04051584,10000,500
48323,17896,590.2295,98.6939856,10000,500
48323,17931,779.567,128.3821056,10000,500
48323,17934,755.0434,124.5368051,10000,500
48323,17942,368.8489,63.98150752,10000,500
48323,17943,404.7392,69.60910656,10000,500
48323,17945,940.6626,153.6418957,10000,500
48323,17952,486.6363,82.45057184,10000,500
48323,18029,540.0688,90.82878784,10000,500
48323,18042,382.2165,66.0775472,10000,500
48323,18063,534.766,89.9973088,10000,500
48323,18082,441.4711,75.36866848,10000,500
48323,18127,366.8603,63.66969504,10000,500
48323,18286,591.2808,98.85882944,10000,500
48323,18288,617.4202,102.9574874,10000,500
48323,18294,727.7824,120.2622803,10000,500
48323,18303,493.0727,83.45979936,10000,500
48325,17201,697.5242,115.5177946,10000,500
48325,17218,635.0592,105.7232826,10000,500
48325,17359,344.7168,60.19759424,10000,500
48325,17372,222.6759,41.06158112,10000,500
48325,17395,337.172,59.0145696,10000,500
48325,17404,287.3933,51.20926944,10000,500
48325,17447,442.6707,75.55676576,10000,500
48325,17466,466.2456,79.25331008,10000,500
48325,17507,266.3337,47.90712416,10000,500
48325,17592,468.3662,79.58582016,10000,500
48325,17620,713.8858,118.0832934,10000,500
48325,17679,250.7349,45.46123232,10000,500
48325,17717,385.5637,66.60238816,10000,500
48325,17784,673.5846,111.7640653,10000,500
48325,17792,645.7959,107.4067971,10000,500
48325,17822,314.3218,55.43165824,10000,500
48325,17829,347.8692,60.69189056,10000,500
48325,17896,434.9449,74.34536032,10000,500
48325,17931,624.2824,104.0334803,10000,500
48325,17934,599.7588,100.1881798,10000,500
48325,17942,347.4568,60.62722624,10000,500
48325,17943,257.4173,46.50903264,10000,500
48325,17945,785.378,129.2932704,10000,500
48325,17952,361.2943,62.79694624,10000,500
48325,18029,384.7842,66.48016256,10000,500
48325,18042,226.932,41.7289376,10000,500
48325,18063,379.4814,65.64868352,10000,500
48325,18082,286.1866,51.02005888,10000,500
48325,18127,254.6048,46.06803264,10000,500
48325,18286,435.9963,74.51021984,10000,500
48325,18288,462.1357,78.60887776,10000,500
48325,18294,572.4979,95.91367072,10000,500
48325,18303,337.7882,59.11118976,10000,500
48327,17201,567.7702,95.17236736,10000,500
48327,17218,494.3413,83.65871584,10000,500
48327,17359,519.046,87.5324128,10000,500
48327,17372,123.9126,25.57549568,10000,500
48327,17395,324.9627,57.10015136,10000,500
48327,17404,469.4204,79.75111872,10000,500
48327,17447,616.9999,102.8915843,10000,500
48327,17466,214.5535,39.7879888,10000,500
48327,17507,229.3573,42.10922464,10000,500
48327,17592,394.7112,68.03671616,10000,500
48327,17620,426.5215,73.0245712,10000,500
48327,17679,448.8298,76.52251264,10000,500
48327,17717,337.6893,59.09568224,10000,500
48327,17784,465.5281,79.14080608,10000,500
48327,17792,500.3282,84.59746176,10000,500
48327,17822,266.4474,47.92495232,10000,500
48327,17829,522.1984,88.02670912,10000,500
48327,17896,298.964,53.0235552,10000,500
48327,17931,449.5128,76.62960704,10000,500
48327,17934,299.2651,53.07076768,10000,500
48327,17942,529.4838,89.16905984,10000,500
48327,17943,439.4444,75.05088192,10000,500
48327,17945,426.5945,73.0360176,10000,500
48327,17952,148.8418,29.48439424,10000,500
48327,18029,559.1134,93.81498112,10000,500
48327,18042,401.2611,69.06374048,10000,500
48327,18063,303.5378,53.74072704,10000,500
48327,18082,460.5158,78.35487744,10000,500
48327,18127,436.6319,74.60988192,10000,500
48327,18286,366.5763,63.62516384,10000,500
48327,18288,425.4062,72.84969216,10000,500
48327,18294,448.0823,76.40530464,10000,500
48327,18303,221.1234,40.81814912,10000,500
48329,17201,717.9289,118.7172515,10000,500
48329,17218,645.8203,107.410623,10000,500
48329,17359,782.4327,128.8314474,10000,500
48329,17372,405.029,69.6545472,10000,500
48329,17395,599.5283,100.1520374,10000,500
48329,17404,774.6592,127.6125626,10000,500
48329,17447,880.3866,144.1906189,10000,500
48329,17466,273.4715,49.0263312,10000,500
48329,17507,544.2099,91.47811232,10000,500
48329,17592,634.1842,105.5860826,10000,500
48329,17620,485.4395,82.2629136,10000,500
48329,17679,754.0687,124.3839722,10000,500
48329,17717,587.899,98.3285632,10000,500
48329,17784,524.4461,88.37914848,10000,500
48329,17792,656.38,109.066384,10000,500
48329,17822,541.0129,90.97682272,10000,500
48329,17829,785.5851,129.3257437,10000,500
48329,17896,495.5973,83.85565664,10000,500
48329,17931,600.9918,100.3815142,10000,500
48329,17934,428.2342,73.29312256,10000,500
48329,17942,834.7227,137.0305194,10000,500
48329,17943,744.6832,122.9123258,10000,500
48329,17945,485.5125,82.27436,10000,500
48329,17952,312.7453,55.18446304,10000,500
48329,18029,822.5001,135.1140157,10000,500
48329,18042,706.5,116.9252,10000,500
48329,18063,541.348,91.0293664,10000,500
48329,18082,765.7546,126.2163213,10000,500
48329,18127,741.8707,122.4713258,10000,500
48329,18286,604.3865,100.9138032,10000,500
48329,18288,718.549,118.8144832,10000,500
48329,18294,608.3662,101.5378202,10000,500
48329,18303,495.6889,83.87001952,10000,500
48331,17201,410.8452,70.56652736,10000,500
48331,17218,348.3803,60.77203104,10000,500
48331,17359,232.2485,42.5625648,10000,500
48331,17372,197.9416,37.18324288,10000,500
48331,17395,13.5857,8.27623776,10000,500
48331,17404,384.1629,66.38274272,10000,500
48331,17447,289.5241,51.54337888,10000,500
48331,17466,416.0663,71.38519584,10000,500
48331,17507,92.5219,20.65343392,10000,500
48331,17592,181.6872,34.63455296,10000,500
48331,17620,427.2068,73.13202624,10000,500
48331,17679,232.4556,42.59503808,10000,500
48331,17717,72.0264,17.43973952,10000,500
48331,17784,386.9057,66.81281376,10000,500
48331,17792,359.1169,62.45552992,10000,500
48331,17822,70.8392,17.25358656,10000,500
